Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1994","1994","1000 SLC","67200","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1995","1995","1000 SLC","75600","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1996","1996","1000 SLC","119784","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1997","1997","1000 SLC","102000","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1998","1998","1000 SLC","189600","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","1999","1999","1000 SLC","68400","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","2000","2000","1000 SLC","49059","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","2001","2001","1000 SLC","107811","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","2002","2002","1000 SLC","366816","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","2003","2003","1000 SLC","122060","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","2008","2008","1000 SLC","2147587","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01193","Fonio","2009","2009","1000 SLC","1383740","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1993","1993","1000 SLC","80000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","128000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","138000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","257375","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","95694","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","677280","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","127360","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","317856","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","199950","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","261630","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","192792","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2007","2007","1000 SLC","2917924","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2008","2008","1000 SLC","1467661","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2009","2009","1000 SLC","315303","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2010","2010","1000 SLC","2039004","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2011","2011","1000 SLC","1508328","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2012","2012","1000 SLC","3865936","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2020","2020","1000 SLC","1251705","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2021","2021","1000 SLC","1141881","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2022","2022","1000 SLC","1931864","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1993","1993","1000 SLC","1403750","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1994","1994","1000 SLC","1518000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1995","1995","1000 SLC","2050840","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1996","1996","1000 SLC","2216000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1997","1997","1000 SLC","2232450","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1998","1998","1000 SLC","3478120","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1999","1999","1000 SLC","1305480","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2000","2000","1000 SLC","1379763","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2001","2001","1000 SLC","1140700","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2002","2002","1000 SLC","4085900","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2003","2003","1000 SLC","1043000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2008","2008","1000 SLC","9034148","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2010","2010","1000 SLC","13994112","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2011","2011","1000 SLC","12482316","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2012","2012","1000 SLC","31146720","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2020","2020","1000 SLC","82472352","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2021","2021","1000 SLC","119512511","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2022","2022","1000 SLC","144053427","E","Estimated value"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1993","1993","1000 SLC","5115500","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1994","1994","1000 SLC","6200000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1995","1995","1000 SLC","5457000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1996","1996","1000 SLC","5376000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1997","1997","1000 SLC","9152000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1998","1998","1000 SLC","6984000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","1999","1999","1000 SLC","6198900","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","2000","2000","1000 SLC","6649830","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","2001","2001","1000 SLC","8022000","A","Official figure"
"QV","Value of Agricultural Production","562","Niger","56","Gross Production Value (current thousand SLC)","0113","Rice","2002","2002","1000 SLC","8150436","A","Official figure"
